num_[W],max_[W],num_[Tr],max_[Tr],num_[Ta],max_[Ta],num_[R],max_[R],[W],[Tr],[Ta],[R],rel_shannon,length,deltaGmin
0.375,2,0.0,0,0.375,2,0.25,2,0.3529411764705882,0.1176470588235294,0.2941176470588235,0.2352941176470588,0.3742470210592889,34,-11.434414333333338
0.375,2,0.375,2,0.25,4,0.0,0,0.2777777777777778,0.2777777777777778,0.2777777777777778,0.1666666666666666,0.381209496275638,36,-11.43311122222222
0.0,0,0.25,3,0.0,0,0.75,2,0.1818181818181818,0.2727272727272727,0.1818181818181818,0.3636363636363636,0.4341943532532976,22,-11.432776511111117
0.3636363636363636,3,0.3636363636363636,3,0.0909090909090909,2,0.1818181818181818,3,0.2857142857142857,0.2857142857142857,0.238095238095238,0.1904761904761904,0.3674493608036855,42,-11.431767466666678
0.1666666666666666,2,0.0,0,0.3333333333333333,3,0.5,3,0.2857142857142857,0.1428571428571428,0.2142857142857142,0.3571428571428571,0.4002563537532345,28,-11.431728400000011
0.25,2,0.25,3,0.375,4,0.125,2,0.2777777777777778,0.2222222222222222,0.3333333333333333,0.1666666666666666,0.378087872919053,36,-11.431487288888889
0.4,2,0.0,0,0.4,2,0.2,2,0.3529411764705882,0.1176470588235294,0.2352941176470588,0.2941176470588235,0.3742470210592889,34,-11.42899315555557
0.1666666666666666,2,0.1666666666666666,3,0.6666666666666666,4,0.0,0,0.2,0.2666666666666666,0.4,0.1333333333333333,0.3850190648635945,30,-11.415333355555552
0.5,3,0.0,0,0.25,2,0.25,3,0.375,0.125,0.1875,0.3125,0.3765712127384099,32,-11.41205100000002
0.2857142857142857,3,0.2857142857142857,3,0.2857142857142857,3,0.1428571428571428,2,0.2352941176470588,0.2941176470588235,0.2352941176470588,0.2352941176470588,0.3917037174801607,34,-11.410044200000003
0.1428571428571428,2,0.4285714285714285,5,0.1428571428571428,2,0.2857142857142857,2,0.1875,0.375,0.1875,0.25,0.3872556248918266,32,-11.409000377777769
0.1666666666666666,2,0.1666666666666666,2,0.3333333333333333,2,0.3333333333333333,2,0.1666666666666666,0.25,0.3333333333333333,0.25,0.427298569338156,24,-11.40764495555555
0.25,2,0.375,2,0.125,2,0.25,2,0.2631578947368421,0.3157894736842105,0.2105263157894736,0.2105263157894736,0.3770030337576842,38,-11.398547777777766
0.0,0,1.0,2,0.0,0,0.0,0,0.1428571428571428,0.3571428571428571,0.2142857142857142,0.2857142857142857,0.4002563537532345,28,-11.397387666666663
0.2222222222222222,3,0.3333333333333333,3,0.3333333333333333,2,0.1111111111111111,2,0.2,0.3333333333333333,0.2666666666666666,0.2,0.4005787763266489,30,-11.388842800000004
0.375,3,0.25,2,0.125,4,0.25,2,0.3157894736842105,0.2631578947368421,0.2631578947368421,0.1578947368421052,0.3733471747676706,38,-11.388458311111116
0.6,3,0.2,2,0.2,2,0.0,0,0.3157894736842105,0.2631578947368421,0.2105263157894736,0.2105263157894736,0.3770030337576842,38,-11.387533422222225
0.125,2,0.375,2,0.5,3,0.0,0,0.1875,0.3125,0.375,0.125,0.3765712127384098,32,-11.387217044444432
0.2,2,0.4,2,0.0,0,0.4,5,0.2142857142857142,0.2857142857142857,0.1428571428571428,0.3571428571428571,0.4002563537532345,28,-11.386289355555556
0.3333333333333333,2,0.3333333333333333,2,0.0,0,0.3333333333333333,3,0.2142857142857142,0.2857142857142857,0.2142857142857142,0.2857142857142857,0.4129564320132516,28,-11.38394306666668
0.4285714285714285,2,0.2857142857142857,2,0.2857142857142857,3,0.0,0,0.2352941176470588,0.2941176470588235,0.3529411764705882,0.1176470588235294,0.3742470210592889,34,-11.379681111111104
0.1666666666666666,2,0.1666666666666666,2,0.5,2,0.1666666666666666,2,0.1818181818181818,0.1818181818181818,0.3636363636363636,0.2727272727272727,0.4341943532532976,22,-11.377035888888887
0.25,2,0.25,2,0.0,0,0.5,4,0.2666666666666666,0.2666666666666666,0.1333333333333333,0.3333333333333333,0.3939184145881065,30,-11.375925644444456
0.0,0,0.3333333333333333,2,0.6666666666666666,3,0.0,0,0.1818181818181818,0.1818181818181818,0.3636363636363636,0.2727272727272727,0.4341943532532976,22,-11.37426459999999
0.1111111111111111,2,0.4444444444444444,2,0.1111111111111111,2,0.3333333333333333,3,0.1538461538461538,0.3846153846153846,0.1538461538461538,0.3076923076923077,0.4008802666966227,26,-11.369949088888893
0.1666666666666666,2,0.5,4,0.1666666666666666,2,0.1666666666666666,2,0.2857142857142857,0.2857142857142857,0.1904761904761904,0.238095238095238,0.3674493608036855,42,-11.369019155555558
0.5,2,0.1666666666666666,5,0.1666666666666666,2,0.1666666666666666,3,0.3333333333333333,0.2222222222222222,0.1666666666666666,0.2777777777777778,0.378087872919053,36,-11.365659688888888
0.3333333333333333,2,0.3333333333333333,2,0.3333333333333333,2,0.0,0,0.1875,0.3125,0.3125,0.1875,0.390886800584993,32,-11.361027355555551
0.4,4,0.2,2,0.4,4,0.0,0,0.2941176470588235,0.2352941176470588,0.2941176470588235,0.1764705882352941,0.3874888813580971,34,-11.360101577777783
0.25,3,0.125,2,0.25,2,0.375,3,0.3529411764705882,0.1176470588235294,0.1764705882352941,0.3529411764705882,0.3666733622493527,34,-11.357442444444452
0.5,2,0.0,0,0.0,0,0.5,3,0.2857142857142857,0.2142857142857142,0.1428571428571428,0.3571428571428571,0.4002563537532345,28,-11.355432977777763
0.375,3,0.125,2,0.125,2,0.375,3,0.3157894736842105,0.2631578947368421,0.1052631578947368,0.3157894736842105,0.3618614674670981,38,-11.354861222222215
0.3333333333333333,2,0.0,0,0.3333333333333333,2,0.3333333333333333,2,0.25,0.1666666666666666,0.3333333333333333,0.25,0.427298569338156,24,-11.3544927111111
0.5,2,0.25,3,0.25,3,0.0,0,0.3333333333333333,0.1333333333333333,0.2666666666666666,0.2666666666666666,0.3939184145881066,30,-11.349319888888882
0.2,2,0.4,4,0.0,0,0.4,3,0.1875,0.375,0.125,0.3125,0.3765712127384099,32,-11.346966622222226
0.25,3,0.25,2,0.0,0,0.5,2,0.3333333333333333,0.2222222222222222,0.1666666666666666,0.2777777777777778,0.378087872919053,36,-11.34106906666666
0.4285714285714285,2,0.0,0,0.2857142857142857,4,0.2857142857142857,2,0.3529411764705882,0.1176470588235294,0.3529411764705882,0.1764705882352941,0.3666733622493527,34,-11.338741044444449
0.2,3,0.4,3,0.2,2,0.2,2,0.2222222222222222,0.3333333333333333,0.2222222222222222,0.2222222222222222,0.3820050582263681,36,-11.338730466666652
0.25,3,0.0,0,0.625,2,0.125,3,0.3333333333333333,0.1666666666666666,0.3333333333333333,0.1666666666666666,0.3710490642551527,36,-11.337211888888891
0.0,0,0.25,2,0.5,2,0.25,2,0.1428571428571428,0.2857142857142857,0.4285714285714285,0.1428571428571428,0.3832400609166074,28,-11.332666711111104
0.2857142857142857,4,0.1428571428571428,5,0.4285714285714285,3,0.1428571428571428,2,0.3,0.25,0.3,0.15,0.3669204395114969,40,-11.32944122222224
0.25,2,0.25,2,0.25,2,0.25,2,0.2857142857142857,0.1428571428571428,0.2857142857142857,0.2857142857142857,0.4056725780671159,28,-11.327233222222215
0.3333333333333333,3,0.0,0,0.5,4,0.1666666666666666,2,0.3333333333333333,0.1666666666666666,0.2777777777777778,0.2222222222222222,0.378087872919053,36,-11.32631644444444
0.4285714285714285,2,0.1428571428571428,3,0.1428571428571428,2,0.2857142857142857,2,0.2941176470588235,0.2352941176470588,0.1764705882352941,0.2941176470588235,0.3874888813580971,34,-11.32520708888888
0.25,2,0.25,2,0.0,0,0.5,3,0.2857142857142857,0.2142857142857142,0.1428571428571428,0.3571428571428571,0.4002563537532345,28,-11.311520688888884
0.4,2,0.0,0,0.2,2,0.4,3,0.25,0.1666666666666666,0.1666666666666666,0.4166666666666667,0.4117631283514722,24,-11.308150355555568
0.5,2,0.125,2,0.125,2,0.25,3,0.3529411764705882,0.1176470588235294,0.2352941176470588,0.2941176470588235,0.3742470210592889,34,-11.306449822222218
0.3333333333333333,2,0.5,2,0.1666666666666666,2,0.0,0,0.25,0.3,0.3,0.15,0.3669204395114969,40,-11.3043193111111
0.25,2,0.0,0,0.0,0,0.75,2,0.2142857142857142,0.2857142857142857,0.1428571428571428,0.3571428571428571,0.4002563537532345,28,-11.303814644444437
0.375,2,0.25,3,0.0,0,0.375,3,0.3125,0.25,0.125,0.3125,0.3847589881390797,32,-11.30240271111112
0.25,2,0.25,2,0.25,3,0.25,2,0.2352941176470588,0.2941176470588235,0.2941176470588235,0.1764705882352941,0.3874888813580971,34,-11.298654733333343
0.2,2,0.0,0,0.2,2,0.6,2,0.25,0.1666666666666666,0.25,0.3333333333333333,0.427298569338156,24,-11.297810222222218
0.5,2,0.0,0,0.0,0,0.5,3,0.2857142857142857,0.2142857142857142,0.1428571428571428,0.3571428571428571,0.4002563537532345,28,-11.297610088888892
0.2,2,0.4,2,0.2,2,0.2,2,0.2,0.2666666666666666,0.3333333333333333,0.2,0.4005787763266489,30,-11.297139133333337
0.4285714285714285,3,0.2857142857142857,6,0.0,0,0.2857142857142857,3,0.3,0.3,0.1,0.3,0.3561607391988709,40,-11.290814622222218
0.0,0,0.6,3,0.2,2,0.2,3,0.2,0.3333333333333333,0.2,0.2666666666666666,0.4005787763266489,30,-11.290288977777788
0.5,3,0.0,0,0.5,2,0.0,0,0.3125,0.125,0.375,0.1875,0.3765712127384097,32,-11.290246511111103
0.1428571428571428,2,0.5714285714285714,2,0.1428571428571428,2,0.1428571428571428,2,0.2631578947368421,0.3157894736842105,0.2105263157894736,0.2105263157894736,0.3770030337576842,38,-11.286320666666676
0.4444444444444444,2,0.2222222222222222,2,0.1111111111111111,2,0.2222222222222222,2,0.3125,0.1875,0.1875,0.3125,0.390886800584993,32,-11.281293933333329
0.2857142857142857,3,0.0,0,0.5714285714285714,3,0.1428571428571428,2,0.3333333333333333,0.1666666666666666,0.3333333333333333,0.1666666666666666,0.3710490642551527,36,-11.279376955555556
0.0,0,0.0,0,1.0,3,0.0,0,0.1818181818181818,0.1818181818181818,0.3636363636363636,0.2727272727272727,0.4341943532532976,22,-11.27912955555556
0.4,2,0.2,2,0.0,0,0.4,2,0.3125,0.1875,0.1875,0.3125,0.390886800584993,32,-11.2764494
0.4285714285714285,3,0.1428571428571428,2,0.4285714285714285,2,0.0,0,0.2941176470588235,0.2352941176470588,0.3529411764705882,0.1176470588235294,0.3742470210592889,34,-11.276341488888882
0.4,3,0.0,0,0.6,2,0.0,0,0.3529411764705882,0.1176470588235294,0.2941176470588235,0.2352941176470588,0.3742470210592889,34,-11.274715533333335
0.5,3,0.1666666666666666,3,0.1666666666666666,2,0.1666666666666666,3,0.3529411764705882,0.1764705882352941,0.1764705882352941,0.2941176470588235,0.379915222548161,34,-11.270505711111122
0.25,2,0.375,3,0.125,2,0.25,2,0.1875,0.375,0.25,0.1875,0.3872556248918266,32,-11.269925755555557
0.5,2,0.25,2,0.25,2,0.0,0,0.3,0.25,0.25,0.2,0.3730744312638738,40,-11.268099488888886
0.1666666666666666,3,0.1666666666666666,2,0.1666666666666666,2,0.5,3,0.3076923076923077,0.1538461538461538,0.1538461538461538,0.3846153846153846,0.4008802666966227,26,-11.266674866666673
0.0,0,0.6,2,0.0,0,0.4,2,0.25,0.25,0.25,0.25,0.4,32,-11.26312675555556
0.0,0,0.3333333333333333,2,0.0,0,0.6666666666666666,2,0.2307692307692307,0.2307692307692307,0.1538461538461538,0.3846153846153846,0.408902838479904,26,-11.259124999999992
0.5555555555555556,3,0.2222222222222222,2,0.0,0,0.2222222222222222,2,0.3,0.3,0.15,0.25,0.3669204395114969,40,-11.255562111111107
0.0,0,0.2857142857142857,3,0.5714285714285714,2,0.1428571428571428,2,0.2,0.2666666666666666,0.4,0.1333333333333333,0.3850190648635945,30,-11.250237688888888
0.3333333333333333,2,0.0,0,0.6666666666666666,2,0.0,0,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.1428571428571428,0.3616649228913098,42,-11.247347688888889
0.4,3,0.4,2,0.2,4,0.0,0,0.2857142857142857,0.238095238095238,0.2857142857142857,0.1904761904761904,0.3674493608036855,42,-11.24686453333334
0.2,2,0.4,3,0.2,5,0.2,2,0.1875,0.3125,0.3125,0.1875,0.390886800584993,32,-11.245304444444445
0.3333333333333333,2,0.3333333333333333,4,0.3333333333333333,2,0.0,0,0.2352941176470588,0.2941176470588235,0.3529411764705882,0.1176470588235294,0.3742470210592889,34,-11.240131377777775
0.0,0,0.6,4,0.0,0,0.4,2,0.1875,0.375,0.125,0.3125,0.3765712127384099,32,-11.238667688888889
0.3333333333333333,3,0.2222222222222222,2,0.2222222222222222,2,0.2222222222222222,2,0.2777777777777778,0.2777777777777778,0.2777777777777778,0.1666666666666666,0.381209496275638,36,-11.23672646666668
0.4285714285714285,3,0.1428571428571428,2,0.2857142857142857,2,0.1428571428571428,2,0.2631578947368421,0.2631578947368421,0.2631578947368421,0.2105263157894736,0.3799164049454847,38,-11.236560066666671
0.1666666666666666,2,0.6666666666666666,3,0.1666666666666666,3,0.0,0,0.1764705882352941,0.3529411764705882,0.2941176470588235,0.1764705882352941,0.379915222548161,34,-11.231389444444456
0.3333333333333333,4,0.1666666666666666,3,0.5,3,0.0,0,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.1428571428571428,0.3616649228913098,42,-11.227916577777796
0.0,0,0.6,3,0.2,3,0.2,3,0.1333333333333333,0.4,0.2,0.2666666666666666,0.3850190648635945,30,-11.227831777777777
0.5,3,0.1666666666666666,2,0.1666666666666666,3,0.1666666666666666,4,0.2941176470588235,0.2352941176470588,0.2352941176470588,0.2352941176470588,0.3917037174801607,34,-11.226465355555552
0.2857142857142857,3,0.5714285714285714,2,0.0,0,0.1428571428571428,2,0.3157894736842105,0.2631578947368421,0.1578947368421052,0.2631578947368421,0.3733471747676706,38,-11.22601473333333
0.0,0,0.25,2,0.5,3,0.25,2,0.1818181818181818,0.1818181818181818,0.4545454545454545,0.1818181818181818,0.4167695282293055,22,-11.225569755555542
0.4285714285714285,2,0.2857142857142857,3,0.1428571428571428,2,0.1428571428571428,3,0.3157894736842105,0.2105263157894736,0.2631578947368421,0.2105263157894736,0.3770030337576842,38,-11.220434644444444
0.0,0,0.3333333333333333,4,0.0,0,0.6666666666666666,3,0.2,0.3333333333333333,0.1333333333333333,0.3333333333333333,0.3889658148443025,30,-11.219809666666665
0.1666666666666666,2,0.6666666666666666,3,0.0,0,0.1666666666666666,2,0.2352941176470588,0.2941176470588235,0.2352941176470588,0.2352941176470588,0.3917037174801607,34,-11.21979451111111
0.5555555555555556,2,0.0,0,0.3333333333333333,2,0.1111111111111111,2,0.3529411764705882,0.1176470588235294,0.2941176470588235,0.2352941176470588,0.3742470210592889,34,-11.210903244444442
0.1428571428571428,2,0.4285714285714285,3,0.2857142857142857,3,0.1428571428571428,3,0.1333333333333333,0.4,0.2,0.2666666666666666,0.3850190648635945,30,-11.20885168888889
0.0,0,0.5,2,0.0,0,0.5,4,0.2142857142857142,0.2857142857142857,0.1428571428571428,0.3571428571428571,0.4002563537532345,28,-11.205828600000006
0.25,3,0.0,0,0.5,3,0.25,2,0.2857142857142857,0.1428571428571428,0.3571428571428571,0.2142857142857142,0.4002563537532345,28,-11.198029822222212
0.4,2,0.2,2,0.0,0,0.4,3,0.3157894736842105,0.2631578947368421,0.1052631578947368,0.3157894736842105,0.3618614674670981,38,-11.19674582222223
0.4285714285714285,3,0.1428571428571428,2,0.2857142857142857,2,0.1428571428571428,2,0.25,0.3125,0.25,0.1875,0.3954434002924965,32,-11.196086111111104
0.4,2,0.2,2,0.4,3,0.0,0,0.25,0.25,0.3125,0.1875,0.3954434002924965,32,-11.181002977777773
0.2,3,0.2,2,0.6,3,0.0,0,0.2666666666666666,0.2,0.4,0.1333333333333333,0.3850190648635945,30,-11.178527444444445
0.0,0,0.6666666666666666,4,0.0,0,0.3333333333333333,3,0.1428571428571428,0.3571428571428571,0.1428571428571428,0.3571428571428571,0.3875562754932173,28,-11.17733682222222
0.2,2,0.2,2,0.4,4,0.2,3,0.2857142857142857,0.1428571428571428,0.4285714285714285,0.1428571428571428,0.3832400609166074,28,-11.17671942222223
0.1428571428571428,2,0.4285714285714285,3,0.1428571428571428,2,0.2857142857142857,2,0.2777777777777778,0.3333333333333333,0.1111111111111111,0.2777777777777778,0.368902773285275,36,-11.175899733333315
0.4285714285714285,2,0.1428571428571428,2,0.1428571428571428,4,0.2857142857142857,3,0.2857142857142857,0.1428571428571428,0.2857142857142857,0.2857142857142857,0.4056725780671159,28,-11.171528777777777
0.1428571428571428,2,0.1428571428571428,2,0.1428571428571428,3,0.5714285714285714,2,0.2142857142857142,0.2857142857142857,0.2142857142857142,0.2857142857142857,0.4129564320132516,28,-11.168497266666652
0.3333333333333333,3,0.3333333333333333,2,0.1666666666666666,3,0.1666666666666666,2,0.2941176470588235,0.2352941176470588,0.2941176470588235,0.1764705882352941,0.3874888813580971,34,-11.166580911111115
0.125,2,0.375,3,0.25,2,0.25,2,0.2222222222222222,0.3333333333333333,0.2222222222222222,0.2222222222222222,0.3820050582263681,36,-11.162129555555554
0.3333333333333333,2,0.0,0,0.0,0,0.6666666666666666,3,0.3076923076923077,0.1538461538461538,0.1538461538461538,0.3846153846153846,0.4008802666966227,26,-11.15839104444443
0.25,2,0.25,2,0.5,4,0.0,0,0.2352941176470588,0.2941176470588235,0.3529411764705882,0.1176470588235294,0.3742470210592889,34,-11.15181555555555
0.1666666666666666,2,0.5,4,0.3333333333333333,2,0.0,0,0.1875,0.375,0.3125,0.125,0.3765712127384098,32,-11.145332711111116
0.0,0,0.25,2,0.5,2,0.25,2,0.1538461538461538,0.3076923076923077,0.3846153846153846,0.1538461538461538,0.4008802666966226,26,-11.140425422222222
0.0,0,0.2,3,0.8,2,0.0,0,0.2,0.2666666666666666,0.4,0.1333333333333333,0.3850190648635945,30,-11.136140644444438
0.2,2,0.6,5,0.0,0,0.2,5,0.1428571428571428,0.4285714285714285,0.1428571428571428,0.2857142857142857,0.3832400609166074,28,-11.135033377777775
0.1666666666666666,4,0.0,0,0.5,2,0.3333333333333333,3,0.2857142857142857,0.1428571428571428,0.2857142857142857,0.2857142857142857,0.4056725780671159,28,-11.133851288888891
0.4285714285714285,3,0.0,0,0.4285714285714285,2,0.1428571428571428,2,0.2941176470588235,0.1764705882352941,0.3529411764705882,0.1764705882352941,0.379915222548161,34,-11.132057622222217
0.0,0,0.5,3,0.25,2,0.25,2,0.1875,0.375,0.125,0.3125,0.3765712127384099,32,-11.12454604444444
0.4285714285714285,2,0.1428571428571428,2,0.0,0,0.4285714285714285,2,0.3529411764705882,0.1764705882352941,0.1176470588235294,0.3529411764705882,0.3666733622493527,34,-11.124468733333332
0.2,2,0.2,2,0.2,2,0.4,2,0.2777777777777778,0.2777777777777778,0.1666666666666666,0.2777777777777778,0.381209496275638,36,-11.114860288888885
0.0,0,0.4,3,0.6,3,0.0,0,0.2142857142857142,0.2857142857142857,0.3571428571428571,0.1428571428571428,0.4002563537532344,28,-11.113486644444444
0.375,3,0.0,0,0.375,4,0.25,2,0.375,0.125,0.3125,0.1875,0.3765712127384097,32,-11.113151733333329
0.3333333333333333,2,0.0,0,0.6666666666666666,4,0.0,0,0.3333333333333333,0.1666666666666666,0.3333333333333333,0.1666666666666666,0.3710490642551527,36,-11.11155095555555
0.3333333333333333,3,0.1666666666666666,3,0.1666666666666666,4,0.3333333333333333,2,0.2857142857142857,0.2857142857142857,0.238095238095238,0.1904761904761904,0.3674493608036855,42,-11.10569822222223
0.0,0,0.0,0,0.0,0,1.0,4,0.25,0.1666666666666666,0.1666666666666666,0.4166666666666667,0.4117631283514722,24,-11.101333533333332
0.25,2,0.5,3,0.25,2,0.0,0,0.2631578947368421,0.3157894736842105,0.2105263157894736,0.2105263157894736,0.3770030337576842,38,-11.100533155555556
0.0,0,0.4,3,0.6,3,0.0,0,0.1764705882352941,0.3529411764705882,0.3529411764705882,0.1176470588235294,0.3666733622493527,34,-11.099977799999998
0.1666666666666666,2,0.3333333333333333,3,0.3333333333333333,2,0.1666666666666666,2,0.1428571428571428,0.3571428571428571,0.2857142857142857,0.2142857142857142,0.4002563537532345,28,-11.098488088888896
0.2857142857142857,3,0.2857142857142857,2,0.1428571428571428,3,0.2857142857142857,2,0.2857142857142857,0.2142857142857142,0.2857142857142857,0.2142857142857142,0.4129564320132516,28,-11.097665466666664
0.0,0,0.3333333333333333,2,0.0,0,0.6666666666666666,2,0.1666666666666666,0.3333333333333333,0.1666666666666666,0.3333333333333333,0.4183885547052491,24,-11.096554155555555
0.5,2,0.1666666666666666,2,0.3333333333333333,3,0.0,0,0.3076923076923077,0.1538461538461538,0.3076923076923077,0.2307692307692307,0.4148683683592504,26,-11.09568295555556
0.1666666666666666,2,0.5,3,0.3333333333333333,4,0.0,0,0.1764705882352941,0.3529411764705882,0.3529411764705882,0.1176470588235294,0.3666733622493527,34,-11.092331511111116
0.25,2,0.25,3,0.0,0,0.5,3,0.25,0.3125,0.125,0.3125,0.3847589881390797,32,-11.091786555555558
0.0,0,0.0,0,0.6666666666666666,3,0.3333333333333333,2,0.1538461538461538,0.3076923076923077,0.3846153846153846,0.1538461538461538,0.4008802666966226,26,-11.089842533333323
0.2,2,0.2,4,0.2,2,0.4,3,0.1818181818181818,0.2727272727272727,0.1818181818181818,0.3636363636363636,0.4341943532532976,22,-11.087623311111129
0.0,0,0.4,3,0.6,2,0.0,0,0.1764705882352941,0.3529411764705882,0.2941176470588235,0.1764705882352941,0.379915222548161,34,-11.084275688888887
0.3333333333333333,2,0.0,0,0.0,0,0.6666666666666666,3,0.2,0.2,0.2,0.4,0.444692288416578,20,-11.0833957777778
0.3333333333333333,2,0.1666666666666666,2,0.1666666666666666,2,0.3333333333333333,3,0.3333333333333333,0.1666666666666666,0.2777777777777778,0.2222222222222222,0.378087872919053,36,-11.076644155555554
0.2,2,0.0,0,0.2,2,0.6,2,0.25,0.1666666666666666,0.25,0.3333333333333333,0.427298569338156,24,-11.07626822222222
0.2,2,0.0,0,0.6,4,0.2,2,0.2307692307692307,0.1538461538461538,0.4615384615384615,0.1538461538461538,0.390160778057399,26,-11.075478288888888
0.0,0,1.0,4,0.0,0,0.0,0,0.1875,0.375,0.1875,0.25,0.3872556248918266,32,-11.075266955555565
0.3,4,0.4,2,0.1,4,0.2,2,0.3157894736842105,0.2631578947368421,0.2631578947368421,0.1578947368421052,0.3733471747676706,38,-11.071202466666684
0.25,3,0.125,3,0.375,2,0.25,3,0.3333333333333333,0.1666666666666666,0.2777777777777778,0.2222222222222222,0.378087872919053,36,-11.067424822222222
0.25,2,0.0,0,0.0,0,0.75,2,0.3076923076923077,0.1538461538461538,0.1538461538461538,0.3846153846153846,0.4008802666966227,26,-11.065819555555557
0.375,3,0.125,2,0.375,3,0.125,2,0.3125,0.1875,0.3125,0.1875,0.390886800584993,32,-11.06052355555556
0.0,0,0.75,4,0.25,2,0.0,0,0.1333333333333333,0.4,0.2666666666666666,0.2,0.3850190648635945,30,-11.05888202222222
0.2,2,0.4,3,0.4,2,0.0,0,0.25,0.25,0.3125,0.1875,0.3954434002924965,32,-11.045639688888889
0.2,2,0.2,3,0.4,2,0.2,2,0.2307692307692307,0.2307692307692307,0.2307692307692307,0.3076923076923077,0.4228909401425318,26,-11.036179400000009
0.0,0,0.4,2,0.6,3,0.0,0,0.1818181818181818,0.1818181818181818,0.4545454545454545,0.1818181818181818,0.4167695282293055,22,-11.029947755555565
0.0,0,0.3333333333333333,2,0.5,2,0.1666666666666666,2,0.25,0.25,0.3125,0.1875,0.3954434002924965,32,-11.014717155555548
0.3333333333333333,3,0.3333333333333333,3,0.1666666666666666,2,0.1666666666666666,2,0.25,0.3125,0.1875,0.25,0.3954434002924965,32,-11.013314888888884
0.3333333333333333,2,0.0,0,0.3333333333333333,2,0.3333333333333333,2,0.3333333333333333,0.1333333333333333,0.3333333333333333,0.2,0.3889658148443025,30,-11.011605711111118
0.2,2,0.2,2,0.6,3,0.0,0,0.1818181818181818,0.1818181818181818,0.4545454545454545,0.1818181818181818,0.4167695282293055,22,-11.006703599999993
0.3333333333333333,2,0.0,0,0.0,0,0.6666666666666666,4,0.2,0.2,0.2,0.4,0.444692288416578,20,-11.001507955555557
0.25,3,0.0,0,0.75,4,0.0,0,0.2857142857142857,0.1428571428571428,0.4285714285714285,0.1428571428571428,0.3832400609166074,28,-11.000084822222226
0.0,0,0.0,0,0.75,3,0.25,2,0.2857142857142857,0.1428571428571428,0.3571428571428571,0.2142857142857142,0.4002563537532345,28,-10.995856977777786
0.0,0,0.25,2,0.25,2,0.5,3,0.1818181818181818,0.2727272727272727,0.1818181818181818,0.3636363636363636,0.4341943532532976,22,-10.994496155555549
0.4285714285714285,3,0.2857142857142857,2,0.0,0,0.2857142857142857,2,0.3,0.3,0.15,0.25,0.3669204395114969,40,-10.989971733333332
0.0,0,0.6,3,0.2,2,0.2,2,0.1333333333333333,0.4,0.2,0.2666666666666666,0.3850190648635945,30,-10.989671155555552
0.3333333333333333,2,0.5,2,0.0,0,0.1666666666666666,2,0.2777777777777778,0.2777777777777778,0.2222222222222222,0.2222222222222222,0.3851266815829532,36,-10.988077799999996
0.0,0,0.25,2,0.5,2,0.25,2,0.1538461538461538,0.3076923076923077,0.3846153846153846,0.1538461538461538,0.4008802666966226,26,-10.97482926666668
0.1666666666666666,2,0.3333333333333333,2,0.3333333333333333,3,0.1666666666666666,2,0.2777777777777778,0.2777777777777778,0.2222222222222222,0.2222222222222222,0.3851266815829532,36,-10.974297622222226
0.2,2,0.4,2,0.2,2,0.2,2,0.1875,0.375,0.25,0.1875,0.3872556248918266,32,-10.970963822222233
0.2,3,0.2,2,0.2,2,0.4,2,0.2666666666666666,0.2666666666666666,0.1333333333333333,0.3333333333333333,0.3939184145881065,30,-10.96932722222223
0.0,0,0.2,3,0.6,3,0.2,2,0.2,0.2666666666666666,0.4,0.1333333333333333,0.3850190648635945,30,-10.968322999999996
0.1428571428571428,2,0.4285714285714285,4,0.2857142857142857,3,0.1428571428571428,2,0.2222222222222222,0.3333333333333333,0.2777777777777778,0.1666666666666666,0.378087872919053,36,-10.966566266666671
0.4,3,0.2,4,0.2,2,0.2,4,0.2666666666666666,0.2666666666666666,0.1333333333333333,0.3333333333333333,0.3939184145881065,30,-10.963587422222218
0.1666666666666666,3,0.5,3,0.1666666666666666,2,0.1666666666666666,2,0.1875,0.375,0.3125,0.125,0.3765712127384098,32,-10.9624716
0.0,0,0.6,2,0.4,3,0.0,0,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.1111111111111111,0.3657811499286899,36,-10.961957288888886
0.2,3,0.2,2,0.2,2,0.4,2,0.3333333333333333,0.1333333333333333,0.2,0.3333333333333333,0.3889658148443025,30,-10.958406044444434
0.375,3,0.25,2,0.125,2,0.25,4,0.3529411764705882,0.1764705882352941,0.1176470588235294,0.3529411764705882,0.3666733622493527,34,-10.951141555555562
0.3333333333333333,3,0.2222222222222222,2,0.3333333333333333,2,0.1111111111111111,2,0.2941176470588235,0.2352941176470588,0.2941176470588235,0.1764705882352941,0.3874888813580971,34,-10.946910222222224
0.2,2,0.2,3,0.2,2,0.4,2,0.2,0.3333333333333333,0.2666666666666666,0.2,0.4005787763266489,30,-10.946892822222216
0.0,0,0.5,4,0.5,2,0.0,0,0.1428571428571428,0.3571428571428571,0.3571428571428571,0.1428571428571428,0.3875562754932173,28,-10.944070999999983
0.3333333333333333,2,0.5,2,0.0,0,0.1666666666666666,2,0.2142857142857142,0.2857142857142857,0.2142857142857142,0.2857142857142857,0.4129564320132516,28,-10.941143888888888
0.4285714285714285,4,0.1428571428571428,2,0.1428571428571428,2,0.2857142857142857,2,0.3333333333333333,0.2,0.2,0.2666666666666666,0.4005787763266489,30,-10.940036911111106
